col0 col1 col2
3217.799999999967 0.37321 0.01027
3218.399999999967 0.36804 0.01457
3218.999999999967 0.36048 0.01256
3219.5999999999667 0.39248 0.01429
3220.1999999999666 0.34674 0.01532
3220.7999999999665 0.36637 0.01302
3221.3999999999664 0.38127 0.01242
3221.9999999999663 0.36326 0.01752
3222.5999999999663 0.37876 0.00959
3223.199999999966 0.33922 0.00987
3223.799999999966 0.34078 0.01674
3224.399999999966 0.34268 0.01296
3224.999999999966 0.33761 0.00861
3225.599999999966 0.33864 0.01484
3226.1999999999657 0.31983 0.00924
3226.7999999999656 0.32553 0.01119
3227.3999999999655 0.33135 0.01405
3227.9999999999654 0.31911 0.01781
3228.5999999999653 0.33840 0.01122
3229.1999999999653 0.31685 0.01087
3229.799999999965 0.30712 0.01600
3230.399999999965 0.27591 0.01530
3230.999999999965 0.28145 0.01632
3231.599999999965 0.30203 0.01355
3232.199999999965 0.30285 0.01419
3232.7999999999647 0.30914 0.01476
3233.3999999999646 0.32145 0.01133
3233.9999999999645 0.34533 0.01454
3234.5999999999644 0.32264 0.01582
3235.1999999999643 0.31756 0.00923
3235.7999999999643 0.31992 0.01005
3236.399999999964 0.31222 0.01269
3236.999999999964 0.31905 0.00597
3237.599999999964 0.33881 0.00929
3238.199999999964 0.32709 0.00955
3238.799999999964 0.36807 0.01288
3239.3999999999637 0.37158 0.00987
3239.9999999999636 0.34332 0.01655
3240.5999999999635 0.32918 0.01174
3241.1999999999634 0.36632 0.01088
3241.7999999999633 0.38130 0.01383
3242.3999999999633 0.37843 0.01340
3242.999999999963 0.35955 0.00954
3243.599999999963 0.36263 0.01153
3244.199999999963 0.37763 0.00853
3244.799999999963 0.37389 0.01431
3245.399999999963 0.37092 0.01016
3245.9999999999627 0.36954 0.01259
3246.5999999999626 0.36288 0.01280
3247.1999999999625 0.36044 0.01244
3247.7999999999624 0.35625 0.01108
3248.3999999999623 0.35713 0.00952
3248.9999999999623 0.34995 0.01208
3249.599999999962 0.37084 0.01412
3250.199999999962 0.37927 0.01357
3250.799999999962 0.35948 0.01239
3251.399999999962 0.33818 0.01540
3251.999999999962 0.36086 0.01056
3252.5999999999617 0.37797 0.01113
3253.1999999999616 0.39460 0.00813
3253.7999999999615 0.39189 0.00845
3254.3999999999614 0.37414 0.01173
3254.9999999999613 0.40217 0.00980
3255.5999999999613 0.39812 0.01060
3256.199999999961 0.42065 0.00878
3256.799999999961 0.40470 0.01550
3257.399999999961 0.40947 0.01131
3257.999999999961 0.42621 0.01097
3258.599999999961 0.43212 0.01108
3259.1999999999607 0.44330 0.01245
3259.7999999999606 0.46270 0.01085
3260.3999999999605 0.42133 0.00837
3260.9999999999604 0.41635 0.01121
3261.5999999999603 0.42949 0.01149
3262.1999999999603 0.43653 0.01100
3262.79999999996 0.42924 0.01152
3263.39999999996 0.42190 0.01122
3263.99999999996 0.40154 0.00998
3264.59999999996 0.41539 0.01040
3265.19999999996 0.40078 0.00912
3265.7999999999597 0.42407 0.00970
3266.3999999999596 0.41965 0.00992
3266.9999999999595 0.40668 0.01365
3267.5999999999594 0.42089 0.01484
3268.1999999999593 0.42620 0.00943
3268.7999999999593 0.42169 0.00912
3269.399999999959 0.42980 0.00919
3269.999999999959 0.38779 0.00955
3270.599999999959 0.42275 0.01208
3271.199999999959 0.38920 0.01010
3271.799999999959 0.39883 0.01264
3272.3999999999587 0.41681 0.01213
3272.9999999999586 0.39190 0.00823
3273.5999999999585 0.42288 0.00921
3274.1999999999584 0.39872 0.01187
3274.7999999999583 0.38479 0.01247
3275.3999999999583 0.39652 0.00728
3275.999999999958 0.42241 0.01033
3276.599999999958 0.39325 0.01118
3277.199999999958 0.38989 0.00816
3277.799999999958 0.39412 0.00850
3278.399999999958 0.40811 0.01069
3278.9999999999577 0.39440 0.01334
3279.5999999999576 0.40687 0.00827
3280.1999999999575 0.39226 0.00835
3280.7999999999574 0.38287 0.00952
3281.3999999999573 0.41430 0.01102
3281.9999999999573 0.39624 0.00865
3282.599999999957 0.38379 0.01120
3283.199999999957 0.38066 0.00921
3283.799999999957 0.41848 0.01127
3284.399999999957 0.41641 0.01023
3284.999999999957 0.39596 0.00838
3285.5999999999567 0.38445 0.00870
3286.1999999999566 0.39962 0.00828
3286.7999999999565 0.39126 0.00929
3287.3999999999564 0.40486 0.01052
3287.9999999999563 0.40092 0.00917
3288.5999999999563 0.42084 0.01060
3289.199999999956 0.42659 0.01032
3289.799999999956 0.41820 0.00872
3290.399999999956 0.42784 0.00947
3290.999999999956 0.42038 0.01328
3291.599999999956 0.43229 0.01156
3292.1999999999557 0.45038 0.01044
3292.7999999999556 0.45010 0.00795
3293.3999999999555 0.46276 0.00832
3293.9999999999554 0.46934 0.00744
3294.5999999999553 0.45735 0.00954
3295.1999999999553 0.46532 0.00816
3295.799999999955 0.45369 0.01156
3296.399999999955 0.46232 0.00917
3296.999999999955 0.46374 0.01074
3297.599999999955 0.46970 0.00803
3298.199999999955 0.48148 0.00651
3298.7999999999547 0.46417 0.00719
3299.3999999999546 0.47003 0.00829
3299.9999999999545 0.48609 0.00941
3300.5999999999544 0.45590 0.01133
3301.1999999999543 0.45284 0.00788
3301.7999999999543 0.45947 0.01045
3302.399999999954 0.45389 0.00843
3302.999999999954 0.42775 0.00918
3303.599999999954 0.42786 0.00893
3304.199999999954 0.42805 0.00811
3304.799999999954 0.41037 0.00874
3305.3999999999537 0.42244 0.01090
3305.9999999999536 0.40024 0.01203
3306.5999999999535 0.41756 0.00959
3307.1999999999534 0.41012 0.00795
3307.7999999999533 0.41641 0.01012
3308.3999999999533 0.42530 0.00984
3308.999999999953 0.43235 0.00978
3309.599999999953 0.42030 0.00865
3310.199999999953 0.44852 0.01036
3310.799999999953 0.42079 0.01054
3311.399999999953 0.42408 0.01027
3311.9999999999527 0.41133 0.00819
3312.5999999999526 0.41738 0.00713
3313.1999999999525 0.40799 0.00880
3313.7999999999524 0.41870 0.00780
3314.3999999999523 0.40604 0.00919
3314.9999999999523 0.44705 0.00797
3315.599999999952 0.42273 0.00944
3316.199999999952 0.41369 0.01191
3316.799999999952 0.41993 0.01174
3317.399999999952 0.41548 0.00957
3317.999999999952 0.43175 0.01063
3318.5999999999517 0.43080 0.00811
3319.1999999999516 0.44420 0.00994
3319.7999999999515 0.40162 0.00821
3320.3999999999514 0.41179 0.00790
3320.9999999999513 0.41736 0.01057
3321.5999999999513 0.41312 0.00733
3322.199999999951 0.41781 0.00874
3322.799999999951 0.40377 0.00725
3323.399999999951 0.41292 0.00965
3323.999999999951 0.40910 0.00864
3324.599999999951 0.40208 0.01015
3325.1999999999507 0.41434 0.00790
3325.7999999999506 0.40887 0.00981
3326.3999999999505 0.41409 0.00904
3326.9999999999504 0.41103 0.00834
3327.5999999999503 0.40768 0.00920
3328.1999999999503 0.39807 0.01229
3328.79999999995 0.41246 0.00875
3329.39999999995 0.42230 0.00982
3329.99999999995 0.41491 0.00987
3330.59999999995 0.41424 0.00917
3331.19999999995 0.41122 0.00800
3331.7999999999497 0.39945 0.00759
3332.3999999999496 0.39031 0.01184
3332.9999999999495 0.39792 0.00936
3333.5999999999494 0.42693 0.01008
3334.1999999999493 0.42098 0.00966
3334.7999999999493 0.40055 0.00855
3335.399999999949 0.38642 0.00895
3335.999999999949 0.37570 0.00983
3336.599999999949 0.39679 0.00865
3337.199999999949 0.39539 0.00983
3337.799999999949 0.38819 0.00742
3338.3999999999487 0.39615 0.00859
3338.9999999999486 0.40007 0.00722
3339.5999999999485 0.39415 0.00914
3340.1999999999484 0.40699 0.00742
3340.7999999999483 0.40841 0.00713
3341.3999999999482 0.41475 0.00812
3341.999999999948 0.41379 0.00888
3342.599999999948 0.41643 0.00633
3343.199999999948 0.42044 0.00939
3343.799999999948 0.41229 0.00927
3344.399999999948 0.42530 0.00624
3344.9999999999477 0.42191 0.00630
3345.5999999999476 0.42523 0.00912
3346.1999999999475 0.41326 0.00706
3346.7999999999474 0.41727 0.00809
3347.3999999999473 0.40111 0.00854
3347.9999999999472 0.39663 0.00819
3348.599999999947 0.40525 0.00790
3349.199999999947 0.40441 0.00714
3349.799999999947 0.39915 0.00964
3350.399999999947 0.39587 0.00788
3350.999999999947 0.39388 0.01047
3351.5999999999467 0.41283 0.00674
3352.1999999999466 0.41875 0.00561
3352.7999999999465 0.42944 0.00752
3353.3999999999464 0.43001 0.00835
3353.9999999999463 0.43328 0.00773
3354.5999999999462 0.43184 0.00737
3355.199999999946 0.43613 0.00573
3355.799999999946 0.43555 0.00784
3356.399999999946 0.42161 0.00788
3356.999999999946 0.40790 0.00736
3357.599999999946 0.40717 0.00709
3358.1999999999457 0.39225 0.00883
3358.7999999999456 0.38356 0.00863
3359.3999999999455 0.36958 0.00930
3359.9999999999454 0.36808 0.00749
3360.5999999999453 0.34746 0.00819
3361.1999999999452 0.35738 0.00821
3361.799999999945 0.35189 0.00906
3362.399999999945 0.34480 0.00680
3362.999999999945 0.37738 0.00706
3363.599999999945 0.36841 0.00705
3364.199999999945 0.38696 0.00814
3364.7999999999447 0.39841 0.00731
3365.3999999999446 0.39309 0.00789
3365.9999999999445 0.39558 0.00835
3366.5999999999444 0.38776 0.00691
3367.1999999999443 0.36748 0.00660
3367.7999999999442 0.36939 0.00743
3368.399999999944 0.37504 0.00730
3368.999999999944 0.37094 0.00696
3369.599999999944 0.36208 0.00720
3370.199999999944 0.35587 0.00749
3370.799999999944 0.35405 0.00544
3371.3999999999437 0.35699 0.00678
3371.9999999999436 0.35590 0.00673
3372.5999999999435 0.34865 0.00765
3373.1999999999434 0.37822 0.00677
3373.7999999999433 0.38288 0.00754
3374.3999999999432 0.37602 0.00732
3374.999999999943 0.39355 0.00746
3375.599999999943 0.39787 0.00788
3376.199999999943 0.40866 0.00772
3376.799999999943 0.41464 0.00755
3377.399999999943 0.40914 0.00911
3377.9999999999427 0.41019 0.00730
3378.5999999999426 0.39315 0.00719
3379.1999999999425 0.39735 0.00887
3379.7999999999424 0.40982 0.00746
3380.3999999999423 0.38430 0.00582
3380.9999999999422 0.38323 0.00845
3381.599999999942 0.38776 0.00737
3382.199999999942 0.38289 0.00652
3382.799999999942 0.40171 0.00787
3383.399999999942 0.39386 0.00787
3383.999999999942 0.41114 0.00701
3384.5999999999417 0.41387 0.00876
3385.1999999999416 0.40515 0.00738
3385.7999999999415 0.42616 0.00762
3386.3999999999414 0.42448 0.00653
3386.9999999999413 0.41192 0.00583
3387.5999999999412 0.41745 0.00690
3388.199999999941 0.41941 0.00559
3388.799999999941 0.42819 0.00727
3389.399999999941 0.41648 0.00739
3389.999999999941 0.42906 0.00860
3390.599999999941 0.41621 0.00701
3391.1999999999407 0.41823 0.00763
3391.7999999999406 0.41708 0.00788
3392.3999999999405 0.39572 0.00741
3392.9999999999404 0.40223 0.00669
3393.5999999999403 0.40868 0.00780
3394.1999999999402 0.40783 0.00751
3394.79999999994 0.39443 0.00783
3395.39999999994 0.42186 0.00673
3395.99999999994 0.43537 0.00663
3396.59999999994 0.43905 0.00738
3397.19999999994 0.44224 0.00534
3397.7999999999397 0.45571 0.00714
3398.3999999999396 0.45603 0.00707
3398.9999999999395 0.47819 0.00739
3399.5999999999394 0.46501 0.00629
3400.1999999999393 0.48204 0.00667
3400.7999999999392 0.45901 0.00607
3401.399999999939 0.47020 0.00638
3401.999999999939 0.45167 0.00581
3402.599999999939 0.45489 0.00779
3403.199999999939 0.46558 0.00632
3403.799999999939 0.44019 0.00759
3404.3999999999387 0.44740 0.00619
3404.9999999999386 0.44017 0.00682
3405.5999999999385 0.43559 0.00605
3406.1999999999384 0.44067 0.00630
3406.7999999999383 0.42789 0.00830
3407.3999999999382 0.42548 0.00589
3407.999999999938 0.42056 0.00636
3408.599999999938 0.41440 0.00680
3409.199999999938 0.41482 0.00690
3409.799999999938 0.43472 0.00811
3410.399999999938 0.42064 0.00705
3410.9999999999377 0.42765 0.00689
3411.5999999999376 0.41707 0.00605
3412.1999999999375 0.42346 0.00778
3412.7999999999374 0.41515 0.00680
3413.3999999999373 0.41204 0.00771
3413.9999999999372 0.41856 0.00841
3414.599999999937 0.40922 0.00784
3415.199999999937 0.41655 0.00723
3415.799999999937 0.42668 0.00658
3416.399999999937 0.42731 0.00532
3416.999999999937 0.42950 0.00733
3417.5999999999367 0.42270 0.00661
3418.1999999999366 0.45117 0.00669
3418.7999999999365 0.44271 0.00726
3419.3999999999364 0.44983 0.00735
3419.9999999999363 0.45562 0.00742
3420.5999999999362 0.45938 0.00791
3421.199999999936 0.45758 0.00556
3421.799999999936 0.44051 0.00772
3422.399999999936 0.44769 0.00609
3422.999999999936 0.45171 0.00649
3423.599999999936 0.44001 0.00466
3424.1999999999357 0.44340 0.00702
3424.7999999999356 0.43520 0.00645
3425.3999999999355 0.43810 0.00672
3425.9999999999354 0.45095 0.00689
3426.5999999999353 0.45485 0.00620
3427.1999999999352 0.45187 0.00688
3427.799999999935 0.46088 0.00686
3428.399999999935 0.46491 0.00625
3428.999999999935 0.46227 0.00675
3429.599999999935 0.47083 0.00722
3430.199999999935 0.47110 0.00711
3430.7999999999347 0.46242 0.00624
3431.3999999999346 0.46054 0.00626
3431.9999999999345 0.46657 0.00659
3432.5999999999344 0.46119 0.00635
3433.1999999999343 0.45392 0.00756
3433.7999999999342 0.46051 0.00676
3434.399999999934 0.45521 0.00721
3434.999999999934 0.45184 0.00627
3435.599999999934 0.44715 0.00705
3436.199999999934 0.44005 0.00755
3436.799999999934 0.42680 0.00602
3437.3999999999337 0.44571 0.00671
3437.9999999999336 0.42855 0.00615
3438.5999999999335 0.41562 0.00638
3439.1999999999334 0.40380 0.00681
3439.7999999999333 0.38130 0.00688
3440.3999999999332 0.37914 0.00561
3440.999999999933 0.37248 0.00627
3441.599999999933 0.36145 0.00668
3442.199999999933 0.35021 0.00672
3442.799999999933 0.37545 0.00655
3443.399999999933 0.37919 0.00797
3443.9999999999327 0.35838 0.00611
3444.5999999999326 0.37232 0.00621
3445.1999999999325 0.37822 0.00598
3445.7999999999324 0.39550 0.00670
3446.3999999999323 0.40464 0.00567
3446.9999999999322 0.40085 0.00663
3447.599999999932 0.41429 0.00688
3448.199999999932 0.43608 0.00630
3448.799999999932 0.43663 0.00679
3449.399999999932 0.45056 0.00653
3449.999999999932 0.45299 0.00704
3450.5999999999317 0.44625 0.00735
3451.1999999999316 0.44842 0.00576
3451.7999999999315 0.44128 0.00737
