col0 col1 col2
3063.5999999999904 nan nan
3064.1999999999903 nan nan
3064.79999999999 nan nan
3065.39999999999 nan nan
3065.99999999999 nan nan
3066.59999999999 nan nan
3067.19999999999 nan nan
3067.7999999999897 nan nan
3068.3999999999896 nan nan
3068.9999999999895 nan nan
3069.5999999999894 nan nan
3070.1999999999894 nan nan
3070.7999999999893 nan nan
3071.399999999989 nan nan
3071.999999999989 nan nan
3072.599999999989 nan nan
3073.199999999989 nan nan
3073.799999999989 nan nan
3074.3999999999887 nan nan
3074.9999999999886 nan nan
3075.5999999999885 nan nan
3076.1999999999884 nan nan
3076.7999999999884 nan nan
3077.3999999999883 nan nan
3077.999999999988 nan nan
3078.599999999988 nan nan
3079.199999999988 nan nan
3079.799999999988 nan nan
3080.399999999988 nan nan
3080.9999999999877 nan nan
3081.5999999999876 nan nan
3082.1999999999875 nan nan
3082.7999999999874 nan nan
3083.3999999999874 nan nan
3083.9999999999873 nan nan
3084.599999999987 nan nan
3085.199999999987 nan nan
3085.799999999987 nan nan
3086.399999999987 nan nan
3086.999999999987 nan nan
3087.5999999999867 nan nan
3088.1999999999866 nan nan
3088.7999999999865 nan nan
3089.3999999999864 nan nan
3089.9999999999864 nan nan
3090.5999999999863 nan nan
3091.199999999986 nan nan
3091.799999999986 nan nan
3092.399999999986 nan nan
3092.999999999986 nan nan
3093.599999999986 nan nan
3094.1999999999857 nan nan
3094.7999999999856 nan nan
3095.3999999999855 nan nan
3095.9999999999854 nan nan
3096.5999999999854 nan nan
3097.1999999999853 nan nan
3097.799999999985 nan nan
3098.399999999985 nan nan
3098.999999999985 nan nan
3099.599999999985 nan nan
3100.199999999985 nan nan
3100.7999999999847 nan nan
3101.3999999999846 nan nan
3101.9999999999845 nan nan
3102.5999999999844 nan nan
3103.1999999999844 nan nan
3103.7999999999843 nan nan
3104.399999999984 nan nan
3104.999999999984 nan nan
3105.599999999984 nan nan
3106.199999999984 nan nan
3106.799999999984 nan nan
3107.3999999999837 nan nan
3107.9999999999836 nan nan
3108.5999999999835 nan nan
3109.1999999999834 nan nan
3109.7999999999834 nan nan
3110.3999999999833 nan nan
3110.999999999983 nan nan
3111.599999999983 nan nan
3112.199999999983 nan nan
3112.799999999983 nan nan
3113.399999999983 nan nan
3113.9999999999827 nan nan
3114.5999999999826 nan nan
3115.1999999999825 nan nan
3115.7999999999824 nan nan
3116.3999999999824 0.29386 0.00000
3116.9999999999823 0.49011 0.00000
3117.599999999982 0.25870 0.00000
3118.199999999982 0.27682 0.00000
3118.799999999982 0.35418 0.00000
3119.399999999982 0.33441 0.00000
3119.999999999982 0.21521 0.00000
3120.5999999999817 0.44543 0.00000
3121.1999999999816 0.17711 0.00000
3121.7999999999815 0.28884 0.00000
3122.3999999999814 0.44943 0.00000
3122.9999999999814 0.44045 0.00000
3123.5999999999813 0.33308 0.00000
3124.199999999981 0.51706 0.00000
3124.799999999981 0.36218 0.00000
3125.399999999981 0.33836 0.00000
3125.999999999981 0.51055 0.00000
3126.599999999981 0.35369 0.00000
3127.1999999999807 0.43954 0.00000
3127.7999999999806 0.39965 0.00000
3128.3999999999805 0.22092 0.00000
3128.9999999999804 0.47307 0.00000
3129.5999999999804 0.33433 0.00000
3130.1999999999803 0.43399 0.00000
3130.79999999998 0.51571 0.00000
3131.39999999998 0.28608 0.00000
3131.99999999998 0.24598 0.00000
3132.59999999998 0.43172 0.00000
3133.19999999998 0.23524 0.00000
3133.7999999999797 0.35126 0.00000
3134.3999999999796 0.30653 0.00000
3134.9999999999795 0.29757 0.00000
3135.5999999999794 0.37014 0.00000
3136.1999999999794 0.22348 0.00000
3136.7999999999793 0.10708 0.00000
3137.399999999979 0.22393 0.00000
3137.999999999979 0.51296 0.00000
3138.599999999979 0.39791 0.00000
3139.199999999979 0.46613 0.00000
3139.799999999979 0.49068 0.00000
3140.3999999999787 0.36395 0.00000
3140.9999999999786 0.36390 0.00000
3141.5999999999785 0.41830 0.00000
3142.1999999999784 0.42849 0.00000
3142.7999999999784 0.21247 0.00000
3143.3999999999783 0.40746 0.00000
3143.999999999978 0.46841 0.00000
3144.599999999978 0.36158 0.00000
3145.199999999978 0.35299 0.02492
3145.799999999978 0.27795 0.01825
3146.399999999978 0.30654 0.09730
3146.9999999999777 0.30916 0.01441
3147.5999999999776 0.31613 0.06930
3148.1999999999775 0.29979 0.08261
3148.7999999999774 0.43089 0.09990
3149.3999999999774 0.30551 0.07779
3149.9999999999773 0.37751 0.07520
3150.599999999977 0.29823 0.08353
3151.199999999977 0.27652 0.07368
3151.799999999977 0.33272 0.13539
3152.399999999977 0.33930 0.08585
3152.999999999977 0.40321 0.04698
3153.5999999999767 0.33946 0.02393
3154.1999999999766 0.33175 0.08988
3154.7999999999765 0.31673 0.17415
3155.3999999999764 0.35236 0.13296
3155.9999999999764 0.48492 0.01279
3156.5999999999763 0.40993 0.00747
3157.199999999976 0.45091 0.09408
3157.799999999976 0.30701 0.02522
3158.399999999976 0.39500 0.00729
3158.999999999976 0.41193 0.03452
3159.599999999976 0.44305 0.05811
3160.1999999999757 0.29299 0.04798
3160.7999999999756 0.30973 0.03284
3161.3999999999755 0.36809 0.06277
3161.9999999999754 0.38008 0.03983
3162.5999999999754 0.32806 0.05033
3163.1999999999753 0.22745 0.00109
3163.799999999975 0.35024 0.03795
3164.399999999975 0.27439 0.02079
3164.999999999975 0.35101 0.08711
3165.599999999975 0.27580 0.00372
3166.199999999975 0.31457 0.00368
3166.7999999999747 0.31694 0.02340
3167.3999999999746 0.37720 0.03132
3167.9999999999745 0.35905 0.00093
3168.5999999999744 0.33871 0.00002
3169.1999999999744 0.37575 0.01292
3169.7999999999743 0.35705 0.00420
3170.399999999974 0.36473 0.02140
3170.999999999974 0.30983 0.03646
3171.599999999974 0.37777 0.03820
3172.199999999974 0.54505 0.01605
3172.799999999974 0.45025 0.03266
3173.3999999999737 0.35107 0.02985
3173.9999999999736 0.42612 0.02433
3174.5999999999735 0.46714 0.01777
3175.1999999999734 0.38655 0.01746
3175.7999999999734 0.35754 0.01796
3176.3999999999733 0.39796 0.01823
3176.999999999973 0.38444 0.03793
3177.599999999973 0.36742 0.00859
3178.199999999973 0.42379 0.05661
3178.799999999973 0.41931 0.06829
3179.399999999973 0.32834 0.03261
3179.9999999999727 0.30497 0.01141
3180.5999999999726 0.30841 0.00652
3181.1999999999725 0.31937 0.00966
3181.7999999999724 0.34587 0.05043
3182.3999999999724 0.34525 0.03772
3182.9999999999723 0.32117 0.01762
3183.599999999972 0.32345 0.00787
3184.199999999972 0.37904 0.04184
3184.799999999972 0.35517 0.04427
3185.399999999972 0.32374 0.04099
3185.999999999972 0.34542 0.04643
3186.5999999999717 0.39217 0.01894
3187.1999999999716 0.35690 0.02316
3187.7999999999715 0.44725 0.07963
3188.3999999999714 0.33273 0.02132
3188.9999999999714 0.41760 0.01435
3189.5999999999713 0.40407 0.02232
3190.199999999971 0.40243 0.01716
3190.799999999971 0.42154 0.01707
3191.399999999971 0.37061 0.01729
3191.999999999971 0.33649 0.02959
3192.599999999971 0.22250 0.02431
3193.1999999999707 0.33972 0.01106
3193.7999999999706 0.41164 0.06008
3194.3999999999705 0.35340 0.01173
3194.9999999999704 0.29348 0.03241
3195.5999999999704 0.32964 0.03895
3196.1999999999703 0.32917 0.01953
3196.79999999997 0.39491 0.01803
3197.39999999997 0.38030 0.01479
3197.99999999997 0.40352 0.08072
3198.59999999997 0.39417 0.05470
3199.19999999997 0.36736 0.01919
3199.7999999999697 0.42704 0.01444
3200.3999999999696 0.40636 0.02683
3200.9999999999695 0.41979 0.00753
3201.5999999999694 0.44654 0.02183
3202.1999999999694 0.36040 0.07388
3202.7999999999693 0.41933 0.01378
3203.399999999969 0.47741 0.03463
3203.999999999969 0.42460 0.00917
3204.599999999969 0.44466 0.01015
3205.199999999969 0.41296 0.00936
3205.799999999969 0.43189 0.03673
3206.3999999999687 0.37744 0.00996
3206.9999999999686 0.42308 0.01661
3207.5999999999685 0.40679 0.01827
3208.1999999999684 0.45749 0.02938
3208.7999999999683 0.40858 0.03471
3209.3999999999683 0.44027 0.02877
3209.999999999968 0.36392 0.03307
3210.599999999968 0.34558 0.01017
3211.199999999968 0.31963 0.01443
3211.799999999968 0.37196 0.02246
3212.399999999968 0.36258 0.02397
3212.9999999999677 0.39243 0.07405
3213.5999999999676 0.31443 0.01913
3214.1999999999675 0.33191 0.04906
3214.7999999999674 0.31225 0.03199
3215.3999999999673 0.36250 0.03171
3215.9999999999673 0.35388 0.02025
3216.599999999967 0.35711 0.04118
3217.199999999967 0.34087 0.01292
3217.799999999967 0.35970 0.02693
3218.399999999967 0.37954 0.02287
3218.999999999967 0.34610 0.01249
3219.5999999999667 0.41488 0.01753
3220.1999999999666 0.41909 0.01996
3220.7999999999665 0.39164 0.01980
3221.3999999999664 0.38696 0.01509
3221.9999999999663 0.35650 0.01114
3222.5999999999663 0.38883 0.01237
3223.199999999966 0.38873 0.03234
3223.799999999966 0.35188 0.02378
3224.399999999966 0.37839 0.04245
3224.999999999966 0.36354 0.02245
3225.599999999966 0.35663 0.02889
3226.1999999999657 0.33772 0.02518
3226.7999999999656 0.36403 0.01880
3227.3999999999655 0.42376 0.03023
3227.9999999999654 0.33096 0.01365
3228.5999999999653 0.34956 0.00646
3229.1999999999653 0.34119 0.01943
3229.799999999965 0.32864 0.02478
3230.399999999965 0.32871 0.01405
3230.999999999965 0.28101 0.01228
3231.599999999965 0.35228 0.02068
3232.199999999965 0.30636 0.02498
3232.7999999999647 0.34339 0.01524
3233.3999999999646 0.32023 0.01945
3233.9999999999645 0.34444 0.03602
3234.5999999999644 0.29085 0.01258
3235.1999999999643 0.33418 0.02251
3235.7999999999643 0.39264 0.02271
3236.399999999964 0.33409 0.01823
3236.999999999964 0.34205 0.03082
3237.599999999964 0.35711 0.01789
3238.199999999964 0.39762 0.02615
3238.799999999964 0.35755 0.01705
3239.3999999999637 0.37844 0.01186
3239.9999999999636 0.33568 0.01698
3240.5999999999635 0.38466 0.02291
3241.1999999999634 0.39763 0.03287
3241.7999999999633 0.35854 0.03188
3242.3999999999633 0.31145 0.04176
3242.999999999963 0.34607 0.03480
3243.599999999963 0.41073 0.00773
3244.199999999963 0.37329 0.02728
3244.799999999963 0.39608 0.00944
3245.399999999963 0.40516 0.01919
3245.9999999999627 0.41407 0.01585
3246.5999999999626 0.44079 0.02576
3247.1999999999625 0.32314 0.02720
3247.7999999999624 0.34907 0.01170
3248.3999999999623 0.40505 0.03341
3248.9999999999623 0.36776 0.02656
3249.599999999962 0.36589 0.01108
3250.199999999962 0.38599 0.02292
3250.799999999962 0.36350 0.01352
3251.399999999962 0.34899 0.02008
3251.999999999962 0.40918 0.03991
3252.5999999999617 0.34952 0.01289
3253.1999999999616 0.39698 0.02344
3253.7999999999615 0.43605 0.01296
3254.3999999999614 0.41370 0.02418
3254.9999999999613 0.41652 0.02482
3255.5999999999613 0.38475 0.02831
3256.199999999961 0.41277 0.02453
3256.799999999961 0.43282 0.01893
3257.399999999961 0.36181 0.02137
3257.999999999961 0.42170 0.02829
3258.599999999961 0.41288 0.02309
3259.1999999999607 0.43163 0.03309
3259.7999999999606 0.41928 0.02116
3260.3999999999605 0.43748 0.00757
3260.9999999999604 0.40620 0.00932
3261.5999999999603 0.40899 0.02746
3262.1999999999603 0.39033 0.01532
3262.79999999996 0.40803 0.02586
3263.39999999996 0.39805 0.01603
3263.99999999996 0.43023 0.01109
3264.59999999996 0.41915 0.02675
3265.19999999996 0.43611 0.01721
3265.7999999999597 0.40516 0.04866
3266.3999999999596 0.42050 0.01492
3266.9999999999595 0.43123 0.01683
3267.5999999999594 0.41822 0.01232
3268.1999999999593 0.43219 0.02815
3268.7999999999593 0.41993 0.01842
3269.399999999959 0.40821 0.03620
3269.999999999959 0.44199 0.02714
3270.599999999959 0.38453 0.01306
3271.199999999959 0.42106 0.01752
3271.799999999959 0.37888 0.02096
3272.3999999999587 0.41391 0.01580
3272.9999999999586 0.41424 0.02420
3273.5999999999585 0.42264 0.02151
3274.1999999999584 0.40347 0.02789
3274.7999999999583 0.41728 0.02297
3275.3999999999583 0.40559 0.01927
3275.999999999958 0.40071 0.01066
3276.599999999958 0.38548 0.02944
3277.199999999958 0.43444 0.01487
3277.799999999958 0.41814 0.00805
3278.399999999958 0.38538 0.02502
3278.9999999999577 0.42618 0.03111
3279.5999999999576 0.39373 0.01860
3280.1999999999575 0.40471 0.03291
3280.7999999999574 0.40565 0.01126
3281.3999999999573 0.40889 0.01722
3281.9999999999573 0.40352 0.01914
3282.599999999957 0.39445 0.02681
3283.199999999957 0.36608 0.01261
3283.799999999957 0.44206 0.01326
3284.399999999957 0.37861 0.00570
3284.999999999957 0.40758 0.01694
3285.5999999999567 0.40897 0.02374
3286.1999999999566 0.36891 0.00855
3286.7999999999565 0.41057 0.01249
3287.3999999999564 0.40512 0.02026
3287.9999999999563 0.41620 0.01841
3288.5999999999563 0.41745 0.01664
3289.199999999956 0.41784 0.01943
3289.799999999956 0.42473 0.01341
3290.399999999956 0.42598 0.01876
3290.999999999956 0.44855 0.02421
3291.599999999956 0.42619 0.02386
3292.1999999999557 0.43268 0.02463
3292.7999999999556 0.44197 0.02970
3293.3999999999555 0.43979 0.01212
3293.9999999999554 0.42424 0.02130
3294.5999999999553 0.47560 0.02649
3295.1999999999553 0.45180 0.01937
3295.799999999955 0.48389 0.02331
3296.399999999955 0.45150 0.01792
3296.999999999955 0.43254 0.01727
3297.599999999955 0.48141 0.02096
3298.199999999955 0.45547 0.01469
3298.7999999999547 0.51185 0.01867
3299.3999999999546 0.45649 0.01636
3299.9999999999545 0.43727 0.00743
3300.5999999999544 0.44727 0.01168
3301.1999999999543 0.44759 0.01811
3301.7999999999543 0.47143 0.01496
3302.399999999954 0.44617 0.01717
3302.999999999954 0.45609 0.01111
3303.599999999954 0.43403 0.00816
3304.199999999954 0.42628 0.01268
3304.799999999954 0.38044 0.03276
3305.3999999999537 0.44136 0.01351
3305.9999999999536 0.47707 0.01858
3306.5999999999535 0.42898 0.01719
3307.1999999999534 0.42018 0.01671
3307.7999999999533 0.42367 0.02225
3308.3999999999533 0.43681 0.01201
3308.999999999953 0.40803 0.01450
3309.599999999953 0.41575 0.01389
3310.199999999953 0.42166 0.01021
3310.799999999953 0.43952 0.01836
3311.399999999953 0.41373 0.02196
3311.9999999999527 0.40836 0.01690
3312.5999999999526 0.41604 0.01761
3313.1999999999525 0.38930 0.02633
3313.7999999999524 0.38197 0.01990
3314.3999999999523 0.39655 0.01577
3314.9999999999523 0.44332 0.02614
3315.599999999952 0.44087 0.01390
3316.199999999952 0.42886 0.01033
3316.799999999952 0.41277 0.01391
3317.399999999952 0.39265 0.01524
3317.999999999952 0.43412 0.02634
3318.5999999999517 0.41246 0.00999
3319.1999999999516 0.43234 0.01032
3319.7999999999515 0.39582 0.00795
3320.3999999999514 0.41300 0.01511
3320.9999999999513 0.42371 0.01484
3321.5999999999513 0.42280 0.01716
3322.199999999951 0.42969 0.01275
3322.799999999951 0.40630 0.01691
3323.399999999951 0.41425 0.02253
3323.999999999951 0.39507 0.00897
3324.599999999951 0.38972 0.01315
3325.1999999999507 0.40617 0.01516
3325.7999999999506 0.44180 0.01872
3326.3999999999505 0.43001 0.02012
3326.9999999999504 0.41633 0.01351
3327.5999999999503 0.41394 0.01260
3328.1999999999503 0.42604 0.00873
3328.79999999995 0.41100 0.01553
3329.39999999995 0.38223 0.02031
3329.99999999995 0.40420 0.01712
3330.59999999995 0.41161 0.01420
3331.19999999995 0.40245 0.01044
3331.7999999999497 0.43611 0.01733
3332.3999999999496 0.43042 0.01386
3332.9999999999495 0.40946 0.01953
3333.5999999999494 0.40134 0.01089
3334.1999999999493 0.40383 0.01528
3334.7999999999493 0.43380 0.01299
3335.399999999949 0.39339 0.01430
3335.999999999949 0.41279 0.01146
3336.599999999949 0.40623 0.01459
3337.199999999949 0.37199 0.02123
3337.799999999949 0.39256 0.01599
3338.3999999999487 0.39023 0.01763
3338.9999999999486 0.38213 0.01467
3339.5999999999485 0.39056 0.01102
3340.1999999999484 0.41587 0.01177
3340.7999999999483 0.40126 0.01516
3341.3999999999482 0.41365 0.01757
3341.999999999948 0.40831 0.01740
3342.599999999948 0.41843 0.01252
3343.199999999948 0.42876 0.00957
3343.799999999948 0.43696 0.01308
3344.399999999948 0.41161 0.01852
3344.9999999999477 0.43742 0.00714
3345.5999999999476 0.41414 0.01188
3346.1999999999475 0.43705 0.00545
3346.7999999999474 0.41993 0.01138
3347.3999999999473 0.43172 0.01473
3347.9999999999472 0.43141 0.01428
3348.599999999947 0.41247 0.01206
3349.199999999947 0.40009 0.01323
3349.799999999947 0.38613 0.01232
3350.399999999947 0.40697 0.00967
3350.999999999947 0.40582 0.01721
3351.5999999999467 0.41150 0.01656
3352.1999999999466 0.39039 0.00797
3352.7999999999465 0.40843 0.01634
3353.3999999999464 0.45371 0.01484
3353.9999999999463 0.44626 0.01668
3354.5999999999462 0.45098 0.01750
3355.199999999946 0.42739 0.01531
3355.799999999946 0.40242 0.01157
3356.399999999946 0.41305 0.01620
3356.999999999946 0.42933 0.01633
3357.599999999946 0.42824 0.01417
3358.1999999999457 0.39568 0.01546
3358.7999999999456 0.40276 0.01004
3359.3999999999455 0.38462 0.01387
3359.9999999999454 0.33708 0.01392
3360.5999999999453 0.36861 0.01413
3361.1999999999452 0.35024 0.00722
3361.799999999945 0.35501 0.01520
3362.399999999945 0.37960 0.01641
3362.999999999945 0.39104 0.00987
3363.599999999945 0.37472 0.01275
3364.199999999945 0.38343 0.00841
3364.7999999999447 0.39900 0.01096
3365.3999999999446 0.40919 0.00483
3365.9999999999445 0.41263 0.00893
3366.5999999999444 0.39506 0.01131
3367.1999999999443 0.40358 0.00821
3367.7999999999442 0.37759 0.01453
3368.399999999944 0.37523 0.00772
3368.999999999944 0.37635 0.01342
3369.599999999944 0.37472 0.00724
3370.199999999944 0.36992 0.00723
3370.799999999944 0.37856 0.01652
3371.3999999999437 0.38099 0.01220
3371.9999999999436 0.38671 0.01440
3372.5999999999435 0.39660 0.00872
3373.1999999999434 0.36874 0.01253
3373.7999999999433 0.41107 0.00934
3374.3999999999432 0.38084 0.01016
3374.999999999943 0.39407 0.01419
3375.599999999943 0.39324 0.01411
3376.199999999943 0.40264 0.01450
3376.799999999943 0.41738 0.01404
3377.399999999943 0.41581 0.00952
3377.9999999999427 0.39937 0.01058
3378.5999999999426 0.40231 0.01024
3379.1999999999425 0.41431 0.01461
3379.7999999999424 0.40941 0.00805
3380.3999999999423 0.38692 0.01942
3380.9999999999422 0.36493 0.01357
3381.599999999942 0.38851 0.01163
3382.199999999942 0.41166 0.01142
3382.799999999942 0.40213 0.01432
3383.399999999942 0.43559 0.01631
3383.999999999942 0.41391 0.00950
3384.5999999999417 0.42157 0.00845
3385.1999999999416 0.43619 0.00758
3385.7999999999415 0.44825 0.01378
3386.3999999999414 0.43657 0.01499
3386.9999999999413 0.45899 0.01226
3387.5999999999412 0.44052 0.01370
3388.199999999941 0.41449 0.00930
3388.799999999941 0.39410 0.01363
3389.399999999941 0.41210 0.00772
3389.999999999941 0.40279 0.00915
3390.599999999941 0.41205 0.01121
3391.1999999999407 0.43435 0.01132
3391.7999999999406 0.41940 0.01262
3392.3999999999405 0.39719 0.01346
3392.9999999999404 0.40084 0.00893
3393.5999999999403 0.41180 0.01453
3394.1999999999402 0.40646 0.01270
3394.79999999994 0.41072 0.01209
3395.39999999994 0.41708 0.00830
3395.99999999994 0.42261 0.01973
3396.59999999994 0.45793 0.01720
3397.19999999994 0.44521 0.01092
3397.7999999999397 0.45316 0.01582
3398.3999999999396 0.46825 0.01209
3398.9999999999395 0.45588 0.01003
3399.5999999999394 0.47142 0.01459
3400.1999999999393 0.44642 0.01206
3400.7999999999392 0.47098 0.01644
3401.399999999939 0.43598 0.01249
3401.999999999939 0.48544 0.01339
3402.599999999939 0.45878 0.01369
3403.199999999939 0.46486 0.00900
3403.799999999939 0.41509 0.01109
3404.3999999999387 0.42660 0.01219
3404.9999999999386 0.41768 0.00974
3405.5999999999385 0.42991 0.01333
3406.1999999999384 0.43463 0.01118
3406.7999999999383 0.42469 0.01123
3407.3999999999382 0.42936 0.01123
3407.999999999938 0.40811 0.01328
3408.599999999938 0.41346 0.01409
3409.199999999938 0.42735 0.01700
3409.799999999938 0.43437 0.01308
3410.399999999938 0.44092 0.00794
3410.9999999999377 0.42635 0.01303
3411.5999999999376 0.42941 0.01651
3412.1999999999375 0.40453 0.01164
3412.7999999999374 0.41520 0.01404
3413.3999999999373 0.41630 0.01218
3413.9999999999372 0.41982 0.00765
3414.599999999937 0.40356 0.01022
3415.199999999937 0.40527 0.01114
3415.799999999937 0.40879 0.00921
3416.399999999937 0.40686 0.01469
3416.999999999937 0.43303 0.01154
3417.5999999999367 0.42797 0.00929
3418.1999999999366 0.44090 0.01343
3418.7999999999365 0.42899 0.01302
3419.3999999999364 0.45398 0.01581
3419.9999999999363 0.44004 0.01225
3420.5999999999362 0.45278 0.00998
3421.199999999936 0.45147 0.01297
3421.799999999936 0.45285 0.01519
3422.399999999936 0.43800 0.01035
3422.999999999936 0.46910 0.01237
3423.599999999936 0.45154 0.00815
3424.1999999999357 0.43720 0.01366
3424.7999999999356 0.44900 0.01006
3425.3999999999355 0.46078 0.01094
3425.9999999999354 0.43678 0.01221
3426.5999999999353 0.43786 0.00697
3427.1999999999352 0.42705 0.00746
3427.799999999935 0.44739 0.00786
3428.399999999935 0.45793 0.00864
3428.999999999935 0.46253 0.01206
3429.599999999935 0.46520 0.00937
3430.199999999935 0.48577 0.01508
3430.7999999999347 0.44291 0.01082
3431.3999999999346 0.45344 0.00926
3431.9999999999345 0.44552 0.01560
3432.5999999999344 0.44091 0.01209
3433.1999999999343 0.45762 0.01622
3433.7999999999342 0.43534 0.01293
3434.399999999934 0.45015 0.01675
3434.999999999934 0.44850 0.01397
3435.599999999934 0.45279 0.00889
3436.199999999934 0.43771 0.01415
3436.799999999934 0.45157 0.01372
3437.3999999999337 0.44340 0.01132
3437.9999999999336 0.41834 0.01530
3438.5999999999335 0.43213 0.01351
3439.1999999999334 0.40365 0.00745
3439.7999999999333 0.40366 0.01461
3440.3999999999332 0.41139 0.01473
3440.999999999933 0.38748 0.01538
3441.599999999933 0.38522 0.01235
3442.199999999933 0.36582 0.01389
3442.799999999933 0.38769 0.01115
3443.399999999933 0.36872 0.01013
3443.9999999999327 0.37071 0.01058
3444.5999999999326 0.38347 0.00980
3445.1999999999325 0.36110 0.01371
3445.7999999999324 0.41763 0.01046
3446.3999999999323 0.41399 0.01135
3446.9999999999322 0.42578 0.01139
3447.599999999932 0.44360 0.01254
3448.199999999932 0.42923 0.00742
3448.799999999932 0.43996 0.01607
3449.399999999932 0.45145 0.00936
3449.999999999932 0.45116 0.01032
3450.5999999999317 0.43476 0.01329
3451.1999999999316 0.44514 0.01383
3451.7999999999315 0.43921 0.01113
3452.3999999999314 0.44220 0.00996
3452.9999999999313 0.42470 0.01708
3453.5999999999312 0.43991 0.00830
3454.199999999931 0.43680 0.00822
3454.799999999931 0.41734 0.00824
3455.399999999931 0.43109 0.00888
3455.999999999931 0.43588 0.00821
3456.599999999931 0.43332 0.01060
3457.1999999999307 0.43192 0.01135
3457.7999999999306 0.40198 0.01313
3458.3999999999305 0.43437 0.01018
3458.9999999999304 0.45360 0.01227
3459.5999999999303 0.40023 0.01223
3460.1999999999302 0.39331 0.01259
3460.79999999993 0.42287 0.01654
3461.39999999993 0.41130 0.01187
3461.99999999993 0.39437 0.00883
3462.59999999993 0.43004 0.01146
3463.19999999993 0.42837 0.00857
3463.7999999999297 0.44616 0.00912
3464.3999999999296 0.44036 0.00709
3464.9999999999295 0.41705 0.01041
3465.5999999999294 0.42194 0.01427
3466.1999999999293 0.44268 0.01047
3466.7999999999292 0.45541 0.00753
3467.399999999929 0.44123 0.01103
3467.999999999929 0.44279 0.01336
3468.599999999929 0.43304 0.01178
3469.199999999929 0.46437 0.01085
3469.799999999929 0.45244 0.01018
3470.3999999999287 0.45434 0.00826
3470.9999999999286 0.46748 0.00779
3471.5999999999285 0.44788 0.01190
3472.1999999999284 0.42867 0.01102
3472.7999999999283 0.45018 0.01178
3473.3999999999282 0.44340 0.01418
3473.999999999928 0.44219 0.00823
3474.599999999928 0.40072 0.01131
3475.199999999928 0.41678 0.00938
3475.799999999928 0.40691 0.00954
3476.399999999928 0.40008 0.00951
3476.9999999999277 0.39842 0.01063
3477.5999999999276 0.41448 0.01141
3478.1999999999275 0.41573 0.01340
3478.7999999999274 0.43079 0.01070
3479.3999999999273 0.43621 0.00891
3479.9999999999272 0.42598 0.00885
3480.599999999927 0.44683 0.01119
3481.199999999927 0.43991 0.01161
3481.799999999927 0.42351 0.01110
3482.399999999927 0.43163 0.01109
3482.999999999927 0.43992 0.00845
